-,-,-
38, -989, 230
30, -935, 174
2, -978, 31
133, -929, 96
271, -868, 191
271, -868, 191
196, -848, 190
-35, -914, -67
105, -862, -27
435, -699, 274
577, -643, 361
430, -670, 221
430, -670, 221
261, -725, 9
401, -678, 241
569, -639, 415
396, -731, 364
71, -885, 168
71, -885, 168
-36, -949, 114
-73, -1009, 244
-111, -1052, 350
-287, -1115, 249
-656, -1339, 154
-590, -1283, 190
-540, -1258, 264
-545, -1239, 261
-642, -1242, 161
-711, -1268, 125
-582, -1167, 248
-597, -1154, 306
-618, -1119, 182
-615, -1092, 128
-533, -1049, 199
-471, -1035, 358
-471, -1035, 358
-413, -1030, 285
-276, -999, 332
-162, -952, 277
-233, -997, 286
-106, -953, 282
105, -879, 287
164, -908, 289
264, -864, 352
336, -850, 383
336, -850, 383
243, -927, 293
135, -1031, 364
149, -1045, 324
226, -1018, 365
296, -979, 314
247, -1079, 240
208, -1169, 249
306, -1161, 362
474, -1093, 446
474, -1093, 446
434, -1150, 406
340, -1227, 334
282, -1238, 274
326, -1214, 301
341, -1196, 343
215, -1255, 282
98, -1285, 254
128, -1258, 190
238, -1189, 234
238, -1189, 234
252, -1123, 240
204, -1066, 125
144, -1037, 22
175, -998, 69
125, -1004, 82
97, -964, 124
45, -961, 74
45, -961, 74
-60, -1032, 96
-43, -910, 122
-24, -757, 43
-74, -756, 37
-74, -756, 37
-193, -778, 53
-287, -785, 118
-361, -749, 122
-348, -720, 39
-330, -747, 47
-,-,-
-86, -1017, 65
-83, -993, 117
36, -919, 215
112, -892, 265
123, -887, 87
-13, -973, 24
-13, -973, 24
40, -920, 155
235, -813, 240
381, -764, 274
296, -790, 213
124, -872, 204
124, -872, 204
190, -798, 185
290, -750, 257
238, -785, 335
52, -853, 228
-126, -935, 145
-141, -954, 178
-86, -924, 221
-86, -924, 221
-147, -973, 172
-132, -976, 157
-200, -1052, 181
-262, -1070, 252
-232, -1057, 318
-271, -1089, 407
-520, -1198, 338
-673, -1238, 261
-638, -1194, 262
-573, -1145, 338
-566, -1140, 277
-568, -1120, 235
-539, -1080, 253
-428, -1002, 386
-384, -954, 451
-376, -926, 314
-376, -926, 314
-361, -905, 287
-227, -847, 412
-120, -829, 550
-231, -920, 393
-302, -951, 226
-273, -926, 202
-121, -871, 311
21, -859, 394
-76, -969, 373
-76, -969, 373
-109, -1031, 387
-55, -1031, 334
42, -1019, 432
184, -984, 458
201, -1042, 410
155, -1139, 346
274, -1119, 374
452, -1054, 420
452, -1054, 420
564, -1020, 464
518, -1041, 384
411, -1103, 361
386, -1090, 345
332, -1104, 335
251, -1145, 333
188, -1167, 306
142, -1200, 323
181, -1184, 369
242, -1139, 336
214, -1114, 341
214, -1114, 341
237, -1051, 274
188, -1056, 281
143, -1043, 208
204, -968, 207
233, -934, 264
152, -939, 161
-100, -1105, 149
-79, -1090, 195
93, -986, 277
93, -986, 277
133, -938, 282
0, -955, 133
-63, -943, 87
-61, -874, 194
-61, -874, 194
-79, -819, 181
-114, -794, 148
-230, -801, 23
-299, -802, 8
-160, -753, 66
-139, -785, 89
-139, -785, 89
-199, -816, -7
-198, -819, -11
-195, -884, 36
-71, -841, 186
-3, -823, 219
-,-,-
0, -962, 147
22, -912, 174
18, -949, 132
18, -949, 132
24, -916, 198
92, -836, 124
196, -770, 92
302, -741, 121
396, -683, 244
396, -683, 244
367, -681, 262
320, -694, 271
264, -715, 278
190, -750, 322
97, -787, 329
3, -872, 252
3, -872, 252
-72, -927, 147
-218, -997, 171
-227, -1015, 287
-247, -1050, 202
-360, -1108, 192
-494, -1187, 171
-470, -1157, 269
-462, -1160, 388
-572, -1204, 380
-767, -1271, 362
-767, -1271, 362
-718, -1182, 308
-523, -1046, 352
-446, -975, 401
-503, -1007, 335
-612, -1060, 323
-493, -972, 417
-371, -907, 403
-282, -852, 410
-228, -865, 387
-162, -876, 448
-131, -905, 439
-17, -875, 423
86, -893, 366
86, -893, 366
136, -942, 393
220, -973, 413
341, -1013, 475
438, -1031, 564
561, -1030, 519
653, -1030, 547
610, -1108, 522
610, -1108, 522
566, -1141, 574
487, -1153, 585
372, -1181, 452
282, -1208, 485
246, -1216, 521
239, -1218, 479
156, -1251, 457
170, -1230, 405
208, -1184, 397
221, -1149, 396
221, -1149, 396
244, -1092, 332
165, -1109, 314
122, -1076, 281
180, -993, 263
219, -937, 261
45, -984, 118
-58, -988, 131
-58, -988, 131
62, -870, 345
29, -798, 334
-90, -787, 173
-350, -828, 172
-342, -766, 108
-255, -698, 144
-228, -651, 46
-228, -651, 46
-353, -671, 36
-444, -711, 150
-327, -689, 176
-,-,-
-15, -968, 215
-1, -975, 108
29, -933, 5
23, -938, 147
60, -907, 221
60, -907, 221
149, -857, 161
136, -847, 148
108, -844, 146
149, -797, 231
223, -780, 222
223, -780, 222
253, -768, 283
202, -758, 263
107, -781, 165
189, -771, 220
291, -704, 304
216, -763, 321
216, -763, 321
35, -848, 265
-171, -960, 163
-147, -989, 269
-61, -989, 364
-203, -1080, 335
-491, -1216, 224
-640, -1315, 217
-644, -1303, 385
-663, -1288, 414
-670, -1272, 400
-671, -1212, 397
-652, -1139, 422
-597, -1039, 408
-454, -919, 340
-454, -919, 340
-416, -906, 330
-372, -884, 347
-351, -891, 399
-333, -944, 422
-180, -917, 282
-52, -914, 419
18, -945, 497
-8, -1003, 453
-8, -1003, 453
89, -983, 271
217, -947, 400
396, -875, 602
359, -921, 612
270, -993, 461
270, -993, 461
235, -1034, 346
298, -999, 404
384, -1018, 392
424, -1049, 470
373, -1087, 350
284, -1148, 294
247, -1165, 374
246, -1175, 365
243, -1186, 376
243, -1186, 376
174, -1237, 382
139, -1262, 381
154, -1244, 359
137, -1232, 306
150, -1183, 302
233, -1108, 353
202, -1098, 334
129, -1104, 308
153, -989, 263
157, -945, 204
157, -945, 204
73, -951, 138
-33, -972, 94
-102, -929, 138
-108, -900, 168
-56, -873, 260
-19, -752, 283
-19, -752, 283
-199, -774, 235
-294, -817, 291
-284, -819, 231
-240, -783, 183
-216, -732, 143
-,-,-
4, -913, 217
13, -925, 118
