-,-,-
-22, -806, 221
9, -903, -21
-,-,-
62, -888, -69
62, -888, -69
8, -686, -174
12, -80, -204
-71, 753, -433
-335, 1339, -342
-308, 1357, 159
-162, 956, 662
-162, 956, 662
-147, 633, 357
-248, 170, -138
-253, -755, 48
332, -1411, 363
448, -1954, 645
426, -1998, 575
299, -1998, 1124
99, -1998, 1431
99, -1998, 1431
-,-,-
130, -851, -30
37, -569, 17
-79, 391, -60
-79, 391, -60
-401, 1830, -588
-699, 1997, -349
-645, 1996, 447
-103, 1555, 320
86, 482, 94
0, -519, -143
0, -519, -143
261, -1624, 453
131, -1998, 650
181, -1998, 1242
485, -1998, 1895
740, -1998, 1998
911, -1998, 1795
772, -1998, 1486
599, -1998, 1214
-,-,-
-25, -166, 45
-35, 382, -76
-35, 382, -76
-107, 1146, -390
-124, 1562, -45
-239, 1489, 457
-220, 1200, 604
-46, 653, 374
-129, 12, 185
-44, -643, -153
-44, -643, -153
115, -1575, 109
206, -1998, 651
257, -1998, 1367
504, -1998, 1575
558, -1998, 1445
453, -1998, 1564
405, -1998, 1564
-,-,-
39, -624, -45
39, -624, -45
59, 127, 42
-170, 873, -40
-180, 1384, -101
-89, 1244, 349
-11, 1056, 403
-11, 1056, 403
-2, 759, 213
-184, 359, -284
-247, -123, -461
-69, -969, 4
144, -1855, 281
120, -1998, 712
152, -1998, 1216
152, -1998, 1216
-,-,-
44, -401, -16
-55, 123, -66
-87, 782, -240
-157, 1140, -297
-138, 1137, 103
-138, 1137, 103
-270, 955, 273
-80, 560, 495
-86, 93, 314
30, -331, 276
16, -692, 24
16, -692, 24
15, -1427, 165
-28, -1994, 681
239, -1998, 1375
520, -1998, 1708
645, -1998, 1614
-,-,-
-34, 110, -233
-34, 110, -233
-90, 571, -202
-214, 678, 153
-201, 818, 227
-25, 868, 203
-48, 549, 357
-48, 549, 357
-135, 100, 112
-47, -165, -274
114, -605, -36
170, -1539, 260
247, -1998, 719
313, -1998, 1189
305, -1998, 1662
-,-,-
50, -257, -157
144, 172, -4
144, 172, -4
-117, 579, -38
-148, 1085, 243
-12, 1342, 236
-111, 1209, 13
-312, 701, 124
-312, 701, 124
-334, 60, 145
-170, -481, -120
71, -1189, -33
337, -1875, 276
313, -1998, 791
382, -1998, 1409
89, -1998, 1789
35, -1998, 1786
35, -1998, 1786
-,-,-
-29, -18, 29
31, 689, -60
31, 689, -60
20, 1434, -82
-183, 1682, 96
-356, 1454, 303
-450, 1187, -9
-450, 1187, -9
-222, 631, -168
-207, -170, -113
-327, -1106, -180
140, -1954, 336
391, -1998, 1237
541, -1998, 1821
579, -1998, 1998
621, -1998, 1995
-,-,-
78, -367, -15
-38, 48, -102
-38, 48, -102
-205, 559, -225
-121, 921, -205
-173, 1175, -279
-185, 1128, -57
-183, 887, 155
-150, 494, 289
-113, -14, 101
-148, -475, -152
-148, -475, -152
56, -1475, 85
262, -1998, 928
476, -1998, 1925
500, -1998, 1998
-,-,-
35, -416, 96
-85, 294, -111
-222, 1168, -275
-222, 1168, -275
-440, 1758, -159
-338, 1534, 51
-289, 1165, 44
-253, 611, 26
-135, 16, -34
61, -627, 144
24, -1412, 21
24, -1412, 21
-88, -1981, 73
7, -1998, 840
-,-,-
126, -439, -122
52, -231, 99
-119, 298, 104
-428, 816, 36
-483, 1248, 36
-483, 1248, 36
-275, 1272, 284
-273, 1006, 58
-140, 678, 98
-79, 139, -30
-178, -378, -476
35, -1191, -433
357, -1954, 64
357, -1954, 64
750, -1998, 751
948, -1998, 1446
1096, -1998, 1998
-,-,-
46, -466, 38
-42, -140, -77
-42, -140, -77
-147, 412, -52
-193, 994, -287
-232, 1261, -337
-329, 1476, -392
-428, 1261, -120
-435, 787, 103
-209, 390, 19
-244, -249, 49
-244, -249, 49
-131, -815, -186
213, -1725, 348
562, -1998, 1212
510, -1998, 1981
-,-,-
23, -440, -203
5, -381, -105
-50, -113, -207
-155, 215, -253
-230, 726, 12
-348, 1347, -121
-289, 1624, -3
-241, 1397, 227
-241, 1397, 227
-116, 988, 161
-110, 520, -192
-311, -289, -272
-257, -1207, -363
289, -1962, 386
810, -1998, 1072
-,-,-
76, -506, 132
76, -506, 132
17, -242, -148
-62, 104, -275
-283, 557, -124
-376, 1033, -29
-172, 1404, 118
-330, 1389, 225
-139, 1019, 303
-139, 1019, 303
-89, 447, 292
-51, 27, 14
62, -800, -68
146, -1727, -230
157, -1998, 103
553, -1998, 799
-,-,-
147, -993, -80
155, -983, -57
68, -810, 65
-83, -236, 239
-63, 1046, -193
-567, 1956, -104
-860, 1987, 575
-634, 1979, 407
-634, 1979, 407
-71, 1549, -67
239, 721, -362
200, -384, -90
110, -1424, -268
-,-,-
115, -922, -93
62, -822, 11
62, -822, 11
-28, -524, -90
-104, 104, -37
-254, 867, -294
-513, 1509, -639
-557, 1728, -529
-400, 1676, -100
-78, 1537, 416
-78, 1537, 416
175, 1065, 398
0, 243, 84
-114, -930, -24
-,-,-
70, -837, -266
33, -816, -136
8, -653, -119
8, -653, -119
-31, -340, -280
-19, 60, -241
-105, 809, -405
-440, 1600, -863
-524, 1794, -335
-393, 1885, -78
-217, 1921, -181
83, 1429, 253
83, 1429, 253
-8, 650, 789
-,-,-
121, -720, -315
122, -613, -325
126, -542, -135
126, -542, -135
202, -266, -87
65, 466, -182
-154, 1594, -291
-214, 1980, -73
-493, 1936, 79
-532, 1628, 37
-276, 1139, 321
-352, 344, 237
-352, 344, 237
-304, -482, -360
-44, -1342, -418
69, -1998, 993
-,-,-
105, -730, -212
103, -700, -148
90, -548, -87
-19, -120, -253
-100, 551, -227
-253, 983, -106
-304, 1419, -166
-311, 1555, 31
-313, 1441, 152
-184, 977, 508
-184, 977, 508
-174, 428, 448
-126, -98, 244
93, -913, -370
162, -1852, 35
178, -1998, 1006
830, -1998, 1750
1469, -1998, 1997
-,-,-
53, -637, -376
159, -445, -290
29, -144, -188
-68, 440, -246
-195, 1253, -846
-324, 1790, -645
-296, 1994, 195
-455, 1921, 320
-306, 1333, 97
-306, 1333, 97
-414, 591, 100
-272, -118, 290
13, -1038, 584
-,-,-
131, -407, -257
106, -398, -313
44, -207, -332
-86, 64, -231
-144, 593, -274
-228, 1129, -201
-264, 1129, 211
-264, 1590, 211
-4, 1707, 511
193, 1314, 756
108, 732, 378
-205, 76, 156
-542, -791, -309
-277, -1637, -206
134, -1998, 509
-,-,-
87, -598, -443
159, -546, -332
-24, -380, -325
-24, -380, -325
-181, -92, -349
-121, 381, -300
-149, 805, -337
-246, 957, -279
-281, 1013, -44
-191, 1189, 15
-115, 976, 373
-148, 731, 516
-148, 731, 516
-195, 333, 387
-406, -363, -143
-58, -1328, -309
468, -1998, 703
753, -1998, 1591
716, -1998, 1976
-,-,-
150, -510, -247
61, -482, -264
-46, -214, -307
-134, 215, -357
-279, 844, -371
-298, 1270, -266
-374, 1452, -71
-473, 1478, -111
-159, 1224, 132
126, 671, 836
126, 671, 836
-32, 47, 640
-171, -710, -311
355, -1646, -486
835, -1998, 753
949, -1998, 1796
1123, -1998, 1991
-,-,-
-1, -452, -408
23, -352, -441
-67, -251, -312
-271, -49, -169
-251, 610, -317
-667, 1528, -881
-732, 1982, -629
-429, 1893, -91
-660, 1363, 465
-243, 732, 339
45, 155, 630
45, 155, 630
48, -678, 330
393, -1459, 34
874, -1991, 375
636, -1998, 1462
740, -1998, 1994
1380, -1998, 1794
-,-,-
82, -565, -209
60, -527, -295
15, -319, -365
-140, -29, -394
-142, 595, -231
-185, 1391, -540
-309, 1842, -79
-419, 1882, 85
-351, 1778, 95
-351, 1778, 95
-306, 1408, 61
-104, 678, 353
-43, -428, 540
-10, -1581, 223
375, -1998, 411
865, -1998, 1826
1018, -1998, 1998
-,-,-
-21, -483, -122
-2, -306, -188
-89, 138, -213
-89, 138, -213
-488, 1002, -153
-641, 1803, -309
-537, 1957, 195
-236, 1710, 388
-47, 1077, 565
-113, 455, -77
-217, -336, -148
59, -1251, 191
194, -1920, 416
37, -1998, 620
-,-,-
65, -592, -240
65, -592, -240
-3, -466, -266
-228, -123, -355
-530, 596, -411
-765, 1093, -189
-559, 1246, -51
-271, 1289, 0
-416, 1277, 303
-163, 1308, -73
-163, 1308, -73
-43, 946, 221
73, 160, 331
-3, -703, 32
-89, -1695, 373
-,-,-
92, -578, 50
122, -500, -97
27, -140, -156
-39, 686, -190
-39, 686, -190
-220, 1340, -633
-592, 1269, -356
-431, 1180, -26
8, 1236, 142
38, 1091, 243
-164, 550, 372
-488, -41, 156
-488, -41, 156
-120, -722, -244
310, -1707, 257
-,-,-
62, -544, -286
32, -514, -238
-35, -230, -273
-91, 147, -420
-91, 147, -420
-261, 477, -443
-325, 807, -361
-354, 1171, -419
-343, 1211, -101
-192, 1130, 135
45, 741, 617
-176, 404, 401
-136, -219, 733
-113, -737, 540
-113, -737, 540
-,-,-
69, -421, -77
26, -350, 63
26, -350, 63
43, -138, 51
2, 189, -3
-12, 502, -73
-12, 502, -73
-263, 870, -73
-272, 1138, 36
-122, 1217, 107
69, 969, 441
69, 969, 441
-137, 579, 102
-188, -25, -116
-247, -411, -589
-51, -1209, -736
190, -1933, -97
304, -1998, 597
291, -1998, 930
-,-,-
-116, -247, -9
-192, 335, 101
-324, 1030, -359
-346, 1296, -757
-438, 1615, -476
-445, 1536, -282
-280, 1332, 163
-29, 930, 291
-29, 930, 291
65, 247, 250
70, -681, -131
429, -1672, -331
674, -1998, 648
596, -1998, 1887
-,-,-
58, -465, -218
58, -465, -218
-13, -372, -76
-229, 9, -100
-374, 614, -460
-391, 1035, -482
-445, 1267, -482
-533, 1431, -348
-173, 1374, 234
-47, 1014, 121
-47, 1014, 121
111, 474, 53
245, -149, 306
234, -1018, 551
137, -1964, 1078
61, -1998, 1572
-,-,-
-47, -543, -76
62, -526, -223
120, -383, -315
32, -340, -210
-20, -159, -75
-20, -159, -75
-136, 184, 118
-266, 706, -171
-146, 1189, -83
-82, 1294, 244
-113, 1128, 131
-356, 749, 45
-356, 749, 331
-167, 317, 331
-138, -79, 311
-157, -499, -720
192, -1426, -523
-,-,-
-53, -447, -368
-4, -482, -613
-8, -292, -612
-247, -30, -403
-459, 492, -135
-459, 492, -135
-374, 1108, 119
-144, 1545, 94
-310, 1495, 118
-304, 1257, 81
22, 766, 451
207, 204, 393
207, 204, 393
253, -638, 115
-,-,-
112, -302, -32
68, -254, -183
78, -113, -161
-34, 145, -122
-113, 615, -407
-205, 1090, -599
-322, 1132, -155
-313, 1269, -174
-160, 1458, -9
-160, 1458, -9
23, 1279, 105
81, 685, 68
-124, -240, 40
-193, -1535, 213
176, -1998, 472
176, -1998, 472
450, -1998, 1180
442, -1998, 1715
-,-,-
69, -499, -172
29, -209, -202
-136, 357, 50
-378, 1006, -42
-378, 1006, -42
