105, -683, 231
7, -1250, 691
7, -1250, 691
-345, -1970, 1101
-382, -1998, 1552
-330, -1998, 1749
-685, -1998, 1755
-1148, -1998, 1746
-1088, -1998, 1767
-924, -1998, 1650
-1098, -1998, 963
-1147, -1879, 574
-845, -1369, 633
-463, -824, 367
-525, -692, 124
-103, -98, 263
666, 575, 833
1222, 943, 736
1038, 687, 458
856, 497, 613
856, 497, 613
1003, 648, 846
927, 526, 745
753, 236, 293
-,-,-
-216, -81, 178
-472, -233, 73
-522, -86, -20
-217, 421, 78
57, 688, -49
-107, 455, 292
-107, 455, 292
-309, 186, 345
-328, 52, 357
-126, -19, 167
-84, -548, 32
-216, -1132, 153
-72, -1309, 543
-72, -1309, 543
63, -1558, 1126
-195, -1995, 1280
-507, -1998, 1668
-463, -1998, 1888
-313, -1998, 1878
-454, -1998, 1672
-867, -1998, 1557
-1237, -1998, 1392
-1637, -1998, 1343
-933, -1070, 436
-933, -1070, 436
-367, -400, -189
-299, -363, 297
325, 281, 641
876, 678, 303
996, 690, 408
865, 428, 578
1000, 542, 987
1000, 542, 987
1034, 515, 1048
-,-,-
-361, -91, 93
-254, 42, 50
-254, 42, 50
-94, 299, 325
-90, 312, 179
-194, 132, 129
-165, 14, 106
-165, 14, 106
-67, 82, 171
-79, -21, 283
-165, -448, 372
-185, -1022, 348
51, -1272, 574
27, -1474, 927
27, -1474, 927
-388, -1944, 1201
-862, -1998, 1689
-959, -1998, 1998
-829, -1998, 1998
-940, -1998, 1989
-1027, -1998, 1862
-1189, -1998, 1571
-1133, -1877, 1444
-681, -926, 405
-681, -926, 405
56, -33, 304
924, 807, 419
1145, 843, 380
1020, 590, -23
1322, 977, 175
1322, 977, 175
1215, 840, 470
926, 596, 745
646, 373, 656
332, 36, 360
-,-,-
-116, 299, 152
-116, 299, 152
-261, 165, 105
-188, 202, 129
249, 631, 282
285, 519, 225
285, 519, 225
-229, -236, 19
-322, -734, 142
-109, -1129, 400
-64, -1627, 574
-239, -1954, 887
-498, -1998, 1272
-481, -1998, 1802
-756, -1998, 1998
-909, -1998, 1998
-826, -1998, 1926
-874, -1998, 1507
-1033, -1998, 983
-1180, -1800, 659
-829, -1069, 439
-153, -262, 251
341, 232, 25
603, 447, 152
603, 447, 152
924, 809, 499
957, 819, 808
1100, 806, 988
975, 590, 1006
-,-,-
-201, 11, 34
-209, 21, -19
-344, -84, 34
-344, -84, 34
-309, 12, 102
-146, 229, 51
-205, 226, 24
-221, 191, 67
-221, 191, 67
-194, 150, 102
-181, 47, 153
-109, -24, 94
14, -141, 244
14, -141, 244
-57, -594, 314
-376, -1525, 758
-537, -1998, 1270
-659, -1998, 1934
-897, -1998, 1998
-1169, -1998, 1998
-1161, -1998, 1998
-985, -1998, 1998
-885, -1935, 1937
-633, -1353, 1292
-558, -1012, 460
-370, -635, 305
233, 72, 113
724, 554, 159
769, 548, 159
939, 729, 240
939, 729, 240
1101, 866, 470
-,-,-
-370, -56, 107
-455, -7, 24
-491, 119, -15
-317, 358, -129
-163, 567, 145
-163, 567, 145
-170, 507, 97
-361, 196, 173
-430, -108, 248
-134, -147, 473
342, -274, 9
342, -274, 9
64, -1265, 404
-373, -1998, 998
-531, -1998, 1771
-636, -1998, 1998
-1125, -1998, 1998
-1103, -1998, 1998
-805, -1998, 1953
-917, -1998, 1621
-1048, -1950, 885
-1044, -1545, 429
-364, -580, 405
428, 231, -73
572, 348, -19
434, 314, 496
805, 699, 882
805, 699, 882
1169, 835, 949
1114, 742, 889
-,-,-
-345, -38, 394
-268, 95, 188
-260, 132, -37
-192, 249, 162
-192, 249, 162
-57, 499, 293
38, 548, 119
-89, 336, 114
-431, -181, 321
-431, -181, 321
-570, -695, 200
-399, -1076, 243
-164, -1371, 288
-201, -1916, 621
-527, -1998, 1181
-553, -1998, 1782
-571, -1998, 1998
-866, -1998, 1955
-1126, -1998, 1641
-1006, -1998, 1462
-1082, -1998, 1428
-1422, -1998, 986
-654, -646, 699
-654, -646, 699
247, 389, 573
845, 978, 357
805, 805, 295
1306, 1267, 755
1540, 1415, 935
1358, 1192, 972
-,-,-
-302, 241, -15
-185, 388, -51
-91, 443, 154
-91, 443, 154
-163, 252, 164
-346, -254, 0
-202, -362, 159
75, -621, 470
-44, -1515, 661
-438, -1998, 954
-545, -1998, 1501
-735, -1998, 1897
-949, -1998, 1799
-1176, -1998, 1633
-1185, -1998, 1519
-1027, -1998, 1472
-1056, -1981, 930
-1061, -1751, 636
-831, -1273, 569
-357, -652, 851
242, 8, 586
242, 8, 586
293, 52, 275
176, -79, 480
681, 458, 911
681, 458, 911
1024, 733, 1024
1042, 632, 808
895, 424, 686
857, 377, 716
-,-,-
-331, 106, 43
-340, 67, 43
-340, 67, 43
-222, 290, 221
-129, 177, -69
-145, 65, 94
-68, 180, 277
-68, 180, 277
-100, -84, 293
-142, -530, 262
67, -793, 156
-47, -1394, 531
-378, -1963, 994
-933, -1998, 1457
-1221, -1998, 1970
-1384, -1998, 1998
-1367, -1998, 1930
-1194, -1998, 1734
-1181, -1998, 1239
-1187, -1941, 962
-898, -1364, 856
-801, -930, 800
-412, -261, 671
611, 801, 536
1056, 1088, 408
1152, 951, 466
1152, 951, 466
1190, 967, 295
940, 704, 424
-,-,-
-323, 51, 126
-446, -25, 63
-368, 50, 94
26, 443, 320
26, 443, 320
87, 465, 234
-307, -36, 166
-279, -159, 184
36, -31, 223
36, -31, 223
14, -353, 304
-417, -1107, 442
-592, -1810, 645
-687, -1998, 929
-683, -1998, 1344
-923, -1998, 1558
-1096, -1998, 1547
-1100, -1998, 1514
-903, -1998, 1483
-967, -1998, 1321
-1305, -1998, 975
-1330, -1849, 623
-839, -986, 705
-159, -141, 375
307, 271, 154
599, 532, 292
599, 532, 292
978, 839, 563
1121, 852, 866
987, 656, 991
942, 586, 900
-,-,-
-144, 308, -69
-233, 254, -60
-233, 254, -60
-149, 343, -99
-188, 296, 116
-259, 117, 225
-209, 52, 426
-179, -364, 139
-332, -969, 533
-332, -969, 533
-436, -1638, 1000
-711, -1998, 1364
-1025, -1998, 1835
-1164, -1998, 1906
-1308, -1998, 1817
-1168, -1998, 1454
-1137, -1998, 1197
-1212, -1878, 878
-1099, -1434, 799
-490, -670, 889
-16, -149, 534
210, 221, 568
210, 221, 568
349, 271, 529
860, 734, 574
1148, 880, 561
1148, 743, 497
1148, 743, 497
1006, 513, 656
-,-,-
-370, -290, 182
-218, -70, 175
-151, 145, 6
-271, 185, 120
-236, 223, 146
-246, 57, 300
-246, 57, 300
-167, -64, 109
11, -128, 147
-259, -864, 199
-391, -1453, 525
-440, -1903, 1083
-753, -1998, 1379
-1037, -1998, 1879
-1409, -1998, 1998
-1617, -1998, 1998
-1464, -1998, 1879
-1147, -1998, 1299
-912, -1751, 1023
-765, -1355, 991
-469, -890, 896
-32, -310, 726
643, 466, 452
850, 571, 164
850, 571, 164
474, 249, 422
825, 593, 631
1228, 954, 815
-,-,-
-315, -123, 27
-268, -19, 19
-264, -5, -41
-178, 162, 174
-178, 162, 174
-163, 218, 122
-214, 183, 230
-317, 30, 177
-294, -22, 261
-98, -49, 290
-166, -411, 342
-166, -411, 342
-286, -991, 519
-82, -1336, 706
-31, -1814, 930
-245, -1995, 1382
-873, -1998, 1703
-1339, -1998, 1995
-1642, -1998, 1957
-1778, -1998, 1663
-1736, -1998, 1348
-1673, -1997, 1103
-1341, -1490, 1101
-294, -155, 251
-294, -155, 251
480, 652, 341
845, 921, 359
790, 806, 913
1155, 1124, 921
1409, 1176, 859
-,-,-
-390, 14, 48
-390, 14, 48
-269, 208, 62
-179, 345, 265
-56, 395, 159
-139, 248, 171
-107, 167, 84
-107, 167, 84
-35, 55, 229
123, -66, 194
42, -615, 366
-251, -1439, 826
-251, -1439, 826
-994, -1998, 1130
-1666, -1998, 1415
-1998, -1998, 1716
-1756, -1998, 1737
-1161, -1979, 1502
-690, -1643, 1091
-534, -1355, 958
-558, -1239, 862
-142, -642, 798
548, 51, 548
548, 51, 548
562, 21, 413
281, -117, 651
711, 338, 619
965, 584, 551
965, 584, 551
910, 486, 546
674, 266, 874
-,-,-
-448, -124, -91
-428, -53, -1
-355, 34, 118
-282, 138, 74
-200, 220, 82
-200, 220, 82
-109, 231, 205
-106, 226, 265
27, 170, 143
-111, -292, 105
-31, -501, 214
-188, -1114, 717
-188, -1114, 717
-786, -1958, 1174
-1540, -1998, 1630
-1612, -1998, 1998
-1471, -1998, 1925
-1138, -1998, 1715
-630, -1730, 1375
-516, -1407, 1032
-614, -1263, 714
-358, -801, 509
110, -256, 326
203, -139, 187
203, -139, 187
397, 126, 46
678, 386, 251
761, 451, 430
659, 309, 803
659, 309, 803
-,-,-
-227, 76, 163
-124, 143, 50
-191, 92, 252
-191, 92, 252
-151, 140, 186
-83, 143, 139
-222, -178, 71
-429, -643, 230
-436, -1084, 207
-282, -1419, 365
-282, -1419, 365
-339, -1888, 522
-853, -1998, 957
-1064, -1998, 1449
-1030, -1998, 1651
-1315, -1998, 1286
-1382, -1998, 1225
-1097, -1967, 1063
-1108, -1823, 704
-1021, -1392, 353
-713, -834, 374
91, 89, 453
91, 89, 453
732, 641, 374
733, 599, 294
639, 508, 905
639, 508, 905
1222, 967, 1316
1228, 874, 1423
-,-,-
-159, 49, 169
-159, 49, 169
-215, 142, 236
-185, 277, 387
-247, 231, 454
-372, 95, 301
-372, 95, 301
-447, 0, 345
-259, 155, 540
-222, -54, 368
1, -287, 188
1, -287, 188
172, -428, -27
5, -903, 84
-325, -1607, 438
-530, -1985, 702
-674, -1998, 1148
-1001, -1998, 1347
-1486, -1998, 1520
-1729, -1998, 1665
-1613, -1998, 1497
-1219, -1963, 1197
-1167, -1854, 852
-1095, -1584, 675
-368, -672, 728
373, 57, 425
875, 507, 141
728, 382, 159
728, 382, 159
856, 585, 604
-,-,-
-320, -242, 41
-470, -300, 84
-470, -300, 84
-254, 54, 111
-32, 387, 92
-163, 299, 64
-255, 248, 104
-180, 339, 240
-180, 339, 240
-78, 459, 193
-40, 388, 344
-213, 25, 381
-158, -173, 392
-110, -431, 308
-110, -431, 308
-248, -1039, 345
-524, -1799, 566
-886, -1998, 1224
-1513, -1998, 1764
-1998, -1998, 1968
-1998, -1998, 1780
-1768, -1774, 1259
-1398, -1280, 747
-1386, -1086, 583
-912, -508, 661
255, 534, 430
255, 534, 430
1057, 954, -30
1053, 807, 48
834, 579, 868
1267, 1106, 1695
1423, 1051, 1926
-,-,-
-297, 24, 299
-158, 168, 185
-177, 149, 173
-237, 104, 170
-146, 214, 310
-96, 181, 155
-96, 181, 155
-29, 197, 78
-107, -8, 45
-174, -327, 42
-370, -765, 288
-370, -765, 288
-653, -1474, 586
-762, -1961, 651
-976, -1998, 825
-1094, -1998, 1235
-1086, -1998, 1661
-1075, -1998, 1896
-1246, -1998, 1837
-1441, -1983, 1399
-1094, -1468, 967
-1020, -1170, 481
-1048, -893, 289
-495, -158, 540
303, 589, 546
303, 589, 546
665, 791, 430
747, 772, 510
842, 839, 1094
-,-,-
-214, 4, -18
-87, 101, -178
186, 460, 207
243, 575, 126
243, 575, 126
-21, 281, 47
-71, 223, 170
-127, 228, 379
-379, -120, 473
-379, -120, 473
-690, -617, 584
-1025, -1199, 833
-1113, -1749, 953
-1033, -1998, 992
-995, -1998, 1217
-1063, -1998, 1593
-1283, -1998, 1752
-1493, -1998, 1627
-1387, -1917, 1151
-1378, -1807, 744
-1668, -1854, 712
-1748, -1636, 720
-1495, -1186, 784
-635, -361, 530
-26, 95, 400
-26, 95, 400
366, 384, 330
656, 550, 658
762, 724, 1374
986, 829, 1572
986, 829, 1572
-,-,-
-320, -110, -17
-46, 298, 280
243, 565, 290
29, 352, 76
29, 352, 76
-164, 142, 74
0, 379, 201
29, 368, 327
29, 368, 327
-278, 44, 331
-445, -368, 203
-459, -520, 457
-459, -888, 833
-679, -1731, 810
-817, -1998, 1083
-958, -1998, 1423
-1092, -1998, 1714
-1361, -1998, 1578
-1584, -1998, 1566
-1602, -1998, 1598
-1596, -1998, 1268
-1672, -1998, 1077
-1793, -1873, 788
-1834, -1676, 636
-1196, -850, 745
-408, -84, 380
348, 551, 131
586, 605, 244
846, 755, 685
846, 755, 685
1185, 806, 1194
-,-,-
-251, -91, -54
-89, 92, -110
-89, 92, -110
-73, 154, 16
-183, 98, 10
-116, 193, 122
-43, 302, 192
-43, 302, 192
-132, 165, 187
-131, 195, 278
-155, 6, 295
-150, -156, 469
-289, -592, 502
-456, -1018, 800
-456, -1018, 800
-726, -1539, 1154
-1079, -1983, 1460
-1961, -1998, 1953
-1998, -1998, 1783
-1998, -1998, 1558
-1937, -1998, 1374
-1753, -1884, 1164
