-738, 1997, 349
-1998, 1997, 1986
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1446, 1998
-,-,-
1997, -172, -1565
1997, -659, -1995
1997, -197, -1997
1997, 1703, -1997
1983, 1997, -1696
-498, 1997, 428
-1998, 1997, 1976
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1470, 1891
-,-,-
1997, -164, -1565
1997, -665, -1960
1997, -721, -1997
1997, 1363, -1997
1986, 1997, -1977
-795, 1997, 129
-1998, 1997, 1927
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1014, 149, -600
1957, -115, -1270
1997, -626, -1978
1997, -1364, -1997
1997, 1074, -1997
1997, 1997, -1997
622, 1997, -726
-1883, 1997, 1283
-1998, 1997, 461
-1998, 1997, 563
-1998, 1923, 1473
-1998, 1208, 1863
-1998, 954, 1587
-,-,-
1997, -178, -1240
1997, -1155, -1964
1997, -1005, -1997
1997, 1483, -1997
1823, 1997, -1433
-1371, 1997, 760
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1804
-1998, 1422, 1252
-1998, 611, 763
-,-,-
1997, -75, -1226
1997, -836, -1849
1997, -1160, -1997
1997, 669, -1997
1997, 1995, -1556
1339, 1997, -10
-1613, 1997, 1367
-1998, 1997, 1428
-1998, 1997, 1362
-1998, 1843, 1173
-,-,-
1675, 263, -971
1997, -209, -1359
1997, -1429, -1958
1997, -856, -1997
1997, 1681, -1910
1889, 1997, -1041
-1409, 1997, 39
-1998, 1997, 1544
-1998, 1997, 1658
-1998, 1994, 1491
-,-,-
1994, 1077, -547
1997, -143, -1017
1997, -1661, -1997
1997, -1085, -1997
1980, 1681, -1965
-1061, 1997, 117
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, -675, -1969
1997, -1958, -1997
1997, -678, -1997
1997, 1813, -1997
1818, 1997, -1066
-1373, 1997, 1598
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1820, 290, -1502
1997, -435, -1997
1997, -926, -1997
1997, 1310, -1997
1997, 1997, -1997
822, 1997, -784
-1953, 1997, 1615
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1946, 1998
-1998, 1223, 1998
-,-,-
1997, -858, -1959
1997, -858, -1959
1997, 455, -1997
1997, 455, -1997
1997, 1993, -1997
395, 1997, -595
-1998, 1997, 1918
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1966, 409, -1383
1997, -217, -1902
1997, -1136, -1997
1997, 1124, -1997
1997, 1997, -1965
238, 1997, -601
-1998, 1997, 809
-1998, 1997, 1980
-1998, 1997, 1998
-1998, 1450, 1998
-,-,-
1997, -261, -1997
1997, -258, -1997
1997, 1580, -1997
1973, 1997, -1869
-894, 1997, 223
-1998, 1997, 1884
-1998, 1997, 1998
-1998, 1973, 1998
-1998, 1069, 1998
-1998, 499, 1732
-1998, 233, 1138
-1904, -51, 870
-,-,-
1997, -504, -1997
1997, -763, -1997
1997, 881, -1997
1997, 1997, -1997
1319, 1997, -1345
-1771, 1997, 1595
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1961, 1998
-1998, 1097, 1998
-1998, 587, 1781
-1998, 341, 1299
-,-,-
1976, 301, -1758
1997, -383, -1997
1997, -956, -1997
1997, 1025, -1997
1654, 1997, -1997
-1453, 1997, -598
-1998, 1997, 1708
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1568, 1998
-1998, 816, 1787
-,-,-
1997, -76, -1997
1997, -648, -1997
1997, 755, -1997
1997, 1997, -1997
-220, 1997, -1555
-1998, 1997, 1330
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1942, 1998
-,-,-
1997, -157, -1769
1997, -1416, -1997
1997, -352, -1997
1997, 1875, -1997
838, 1997, -1620
-1996, 1997, 1125
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1892, 1894
-,-,-
1065, 130, -497
1960, 428, -1451
1997, 108, -1997
1997, -111, -1997
1997, 1509, -1997
1997, 1997, -1759
-163, 1997, -276
-1998, 1997, 1321
-1998, 1997, 1723
-1998, 1997, 1941
-,-,-
1103, 319, -644
1988, -102, -1357
1997, -955, -1830
1997, -787, -1997
1997, 1608, -1997
1610, 1997, -1929
-1760, 1997, -32
-1998, 1997, 1682
-1998, 1997, 1998
-,-,-
1182, 297, -824
1997, 300, -1737
1997, -610, -1997
1997, -983, -1997
1997, 1271, -1997
1548, 1997, -1967
-1740, 1997, 221
-1998, 1997, 1942
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, -204, -1525
1997, -903, -1997
1997, -711, -1997
1997, 1241, -1882
1997, 1997, -1710
1006, 1997, -579
-1875, 1997, 1009
-1998, 1997, 1906
-1998, 1997, 1962
-,-,-
570, 316, -735
1990, 1093, -892
1994, 440, -792
1997, 1294, -1395
1997, 1997, -1349
415, 1997, -687
-1998, 1997, 521
-1998, 1997, 750
-1998, 1997, 1406
-1998, 1927, 1998
-,-,-
1214, 555, -831
1997, 937, -1622
1997, 70, -1991
1997, 70, -1991
1997, 738, -1997
1997, 1954, -1713
-310, 1997, -110
-1998, 1997, 1785
-1998, 1997, 1995
-,-,-
1510, 188, -1260
1997, 424, -1983
1997, 41, -1997
1997, 910, -1978
1982, 1997, -1388
-766, 1997, 201
-1998, 1997, 1758
-1998, 1997, 1911
-1998, 1992, 1998
-,-,-
214, 89, -182
1669, 544, -921
1997, 416, -1330
1997, -199, -1953
1997, 717, -1980
1919, 1990, -1534
-912, 1997, -200
-1998, 1997, 1253
-1998, 1997, 1992
-1998, 1997, 1998
-,-,-
1890, 780, -1513
1997, -7, -1835
1997, -7, -1835
1997, 154, -1941
1997, 1660, -1997
875, 1997, -1969
-1984, 1997, -845
-1998, 1997, 1314
-,-,-
1467, 137, -842
1997, 334, -1661
1997, -269, -1992
1997, 679, -1997
1997, 1997, -1981
759, 1997, -1133
-1998, 1997, -36
-1998, 1997, 778
-,-,-
1997, 283, -1033
1997, 151, -1675
1997, 735, -1903
1997, 1902, -1493
1874, 1997, -766
-1239, 1997, -186
-1998, 1997, 512
-1998, 1997, 446
-1998, 1950, 987
-,-,-
1988, 444, -1015
1997, -208, -1652
1997, -1224, -1997
1997, -250, -1997
1997, 1955, -1765
705, 1997, -309
-1998, 1997, 1097
-1998, 1997, 1315
-1998, 1997, 1450
-,-,-
1304, 361, -840
1997, 139, -1687
1997, -743, -1997
1997, -344, -1997
1997, 1710, -1997
1870, 1997, -1130
-1310, 1997, 1038
-1998, 1997, 1645
-1998, 1997, 1263
-1998, 1909, 1378
-,-,-
1822, 199, -1026
1997, 566, -1363
1997, 322, -1939
1997, 1355, -1997
1997, 1997, -1792
782, 1997, -524
-1982, 1997, 869
-1998, 1997, 1856
-1998, 1997, 1998
-1998, 1917, 1998
-,-,-
1997, 24, -1550
1997, 24, -1550
1997, -398, -1936
1997, 199, -1997
1997, 1965, -1858
816, 1997, -904
-1998, 1997, 832
-1998, 1997, 1905
-1998, 1997, 1980
-,-,-
1981, 815, -417
1981, 815, -417
1997, -77, -1435
1997, 478, -1997
1997, 1824, -1637
998, 1997, -878
-1980, 1997, -193
-1998, 1997, 1190
-1998, 1997, 1328
-,-,-
1997, -366, -1943
1997, -638, -1965
1997, 387, -1994
1997, 1987, -1858
557, 1997, -440
-1956, 1997, 857
-1998, 1997, 1203
-1998, 1997, 1339
-1998, 1753, 1355
-,-,-
1997, 142, -1976
1997, 263, -1963
1997, 870, -1916
1997, 1931, -1709
1649, 1997, -495
-1327, 1997, 952
-1998, 1997, 1912
-1998, 1997, 1998
-1998, 1687, 1913
-1998, 577, 1738
-,-,-
1913, 207, -638
1997, -100, -1215
1997, -804, -1885
1997, -1032, -1997
1997, 1067, -1806
1656, 1997, -496
-1622, 1997, 1086
-1998, 1997, 1415
-1998, 1997, 904
-,-,-
1997, -359, -1484
1997, -519, -1981
1997, 1602, -1997
1552, 1997, -1332
-1841, 1997, 621
-1998, 1997, 1422
-1998, 1997, 864
-1998, 1326, 862
-1998, 605, 1097
-1998, 555, 801
-,-,-
1830, 898, -624
1997, 798, -750
1997, 7, -1055
1997, -339, -1899
1997, 507, -1859
792, 1904, -1023
-1925, 1997, 358
-1925, 1997, 358
-1998, 1997, 1505
-,-,-
255, 372, -25
693, 379, -343
1620, 426, -1018
1997, 443, -1798
1997, -647, -1997
1997, -842, -1997
1997, 1554, -1997
1697, 1997, -1463
-1676, 1997, 1075
-1998, 1997, 1998
-1998, 1997, 1777
-1998, 1743, 961
-1998, 772, 725
-,-,-
1894, 393, -1406
1997, -422, -1997
1997, -1256, -1997
1997, 1000, -1997
1676, 1997, -1924
-1714, 1997, -228
-1998, 1997, 1977
-1998, 1997, 1998
-,-,-
1815, -71, -941
1997, -158, -1046
1997, -216, -1342
1997, 1088, -1777
1997, 1997, -1751
-738, 1997, -1227
-1998, 1997, -142
-1998, 1997, 169
-1998, 1997, 202
-,-,-
1856, -128, -1304
1997, -607, -1950
1997, -1768, -1997
1997, -49, -1997
1997, 1997, -1951
508, 1997, -157
-1988, 1997, 1906
-1998, 1997, 1998
-1998, 1997, 1944
-,-,-
1894, 558, -947
1894, 558, -947
1997, 65, -1021
1997, -894, -1478
1997, -770, -1997
1997, 1514, -1858
850, 1997, -951
-1940, 1997, 946
-1998, 1997, 1867
-1998, 1997, 1404
-,-,-
1253, 116, -496
1996, -224, -1129
1997, -956, -1916
1997, -1546, -1997
1997, 458, -1997
1997, 1997, -1676
120, 1997, 127
-1998, 1997, 1541
-1998, 1997, 1939
-1998, 1997, 1457
-,-,-
803, -173, -339
1798, -303, -850
1997, -626, -1776
1997, -938, -1997
1997, 312, -1997
1997, 1988, -1578
406, 1997, 69
-1998, 1997, 1565
-1998, 1997, 1849
-1998, 1997, 1502
-,-,-
1706, 51, -1200
1706, 51, -1200
1997, -773, -1945
1997, -1699, -1997
1997, -824, -1997
1997, 1647, -255
1760, 1997, -255
-1183, 1997, 1848
-1998, 1997, 1998
-,-,-
344, 195, -152
745, 97, -477
1490, -87, -1111
1997, -660, -1866
1997, -1503, -1997
1997, -1550, -1997
1997, 581, -1997
1997, 1997, -1576
1755, 1997, 425
-1300, 1997, 1814
-1998, 1997, 1945
-1998, 1997, 1749
-,-,-
1997, -844, -1936
1997, -1702, -1997
1997, -1024, -1997
1997, 1638, -1997
1916, 1997, -874
-1284, 1997, 1433
-1998, 1997, 1998
-1998, 1997, 1905
-,-,-
1997, -992, -1390
1997, -1431, -1938
1997, -602, -1997
1997, 1658, -1822
1909, 1997, -703
-868, 1997, 736
-1998, 1997, 1298
-1998, 1997, 1218
-1998, 1982, 944
-,-,-
1600, -433, -1676
1997, -1535, -1975
1997, -1973, -1997
1997, -218, -1997
1997, 1967, -1892
1802, 1997, 243
-1031, 1997, 1517
-1998, 1997, 1998
-1998, 1997, 1628
-1998, 1768, 940
-,-,-
847, -209, -987
1890, -812, -1883
1997, -1617, -1997
1997, -1730, -1997
1997, 323, -1997
1997, 1983, -1407
1553, 1997, 660
-1414, 1997, 1820
-1998, 1997, 1998
-1998, 1997, 1663
-,-,-
1997, -1239, -1977
1997, -1920, -1997
1997, -829, -1997
1997, 1698, -1993
1997, 1997, -1123
762, 1997, 919
-1971, 1997, 1360
-1998, 1997, 1099
-1998, 1997, 925
-1952, 1627, 800
-,-,-
734, -142, -1001
1671, -644, -1814
1997, -1527, -1997
1997, -1976, -1997
1997, -787, -1997
1997, 1549, -1997
1997, 1997, -1064
1069, 1997, 827
-1910, 1997, 1911
-1998, 1997, 1995
-1998, 1997, 1529
-1998, 1433, 1094
-1998, 990, 886
-1998, 978, 615
-,-,-
1454, -200, -1235
1997, -1324, -1957
1997, -1995, -1997
1997, -988, -1997
1997, 1710, -1997
562, 1997, -737
-1950, 1997, 1735
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1450, 1835
-,-,-
1551, -289, -1084
1997, -805, -1657
1997, -1506, -1976
1997, -1022, -1997
1997, 1266, -1867
1987, 1997, -1127
141, 1997, 54
-1910, 1997, 563
-1998, 1997, 1088
-1998, 1997, 1020
-,-,-
-36, -217, -1
-36, -217, -1
32, -333, -363
1265, -515, -1031
1997, -1079, -1910
1997, -1665, -1997
1997, -344, -1997
1997, 1949, -1902
1794, 1997, -789
-1119, 1997, -186
-1998, 1997, 239
-,-,-
112, 142, -562
1627, 547, -896
1997, 516, -1011
1997, 349, -1270
1997, 846, -770
1847, 1966, -592
-1582, 1997, -821
-1998, 1997, 375
-1998, 1997, 520
-1998, 1142, 647
-,-,-
1997, 233, -1558
1997, -308, -1997
1997, 261, -1997
1997, 1970, -1774
665, 1997, -1514
-1998, 1997, 409
-1998, 1997, 689
-1998, 1865, 713
-1998, 549, 1061
-,-,-
1988, -266, -1438
1997, -887, -1926
1997, 1265, -1997
1997, 1997, -1903
-752, 1997, -23
-752, 1997, -23
-1998, 1997, 1643
-1998, 1997, 1802
-1998, 1497, 1079
-1998, 261, 892
-,-,-
1997, -654, -1978
1997, -1700, -1997
1997, 1867, -1997
1583, 1997, -1431
-1717, 1997, 744
-1998, 1997, 1796
-1998, 1997, 1370
-1998, 1880, 808
-1998, 991, 720
-1998, 991, 720
-,-,-
1997, -1254, -1988
1997, -1669, -1997
1997, 942, -1997
1986, 1997, -1970
-1067, 1997, 375
-1998, 1997, 1998
-1998, 1997, 1985
-1998, 1954, 1374
-1998, 1098, 935
-,-,-
870, 401, -240
1663, 440, -500
1997, -261, -1263
1997, -1518, -1995
1997, -1881, -1997
1997, 274, -1997
1927, 1997, -1505
-942, 1997, 490
-1998, 1997, 1997
-1998, 1997, 1998
-,-,-
-407, 788, 20
-188, 1481, -175
1635, 1321, -872
1997, -132, -1882
1997, -1989, -1997
1997, -1151, -1997
1997, 1736, -1997
-268, 1997, -1339
-1998, 1997, 1438
-1998, 1997, 1998
-,-,-
263, 1677, -218
1931, 1697, -828
1997, 38, -1922
1997, -1980, -1997
1997, 360, -1997
1915, 1997, -1997
-1463, 1997, -209
-1998, 1997, 1990
-1998, 1997, 1998
-1998, 1997, 1318
-,-,-
1297, 884, -312
1997, 480, -782
1997, -1231, -1823
1997, -1998, -1997
1997, -895, -1997
1978, 1857, -1989
-895, 1997, 16
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, 228, -953
1997, -1144, -1698
1997, -1359, -1856
1997, 1157, -1997
1827, 1997, -1806
-1345, 1997, -9
-1998, 1997, 1587
-1998, 1997, 1267
-1998, 1995, 770
-1998, 1367, 829
-,-,-
1997, -1597, -1995
1997, -1359, -1628
1997, 1509, -1782
1880, 1997, -1153
-1469, 1997, -344
-1998, 1997, 1190
-1998, 1997, 1599
-,-,-
93, 175, -715
1572, 513, -1785
1997, -361, -1996
1997, -1056, -1997
1997, 1271, -1971
1657, 1997, -1765
-1577, 1997, -125
-1998, 1997, 1349
-,-,-
1697, 9, -1669
1997, -475, -1982
1997, -1087, -1987
1997, 876, -1997
1997, 1997, -1931
496, 1997, -76
-1998, 1997, 1545
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1833, 1704
-,-,-
1609, 0, -1473
1997, -686, -1964
1997, -1573, -1997
1997, 200, -1997
1997, 1997, -1997
303, 1997, -726
-1998, 1997, 1185
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1549, 39, -1128
1997, -254, -1868
1997, -691, -1996
1997, 209, -1997
1997, 1953, -1996
1342, 1997, -1185
-1873, 1997, 45
-1998, 1997, 1485
-1998, 1997, 1995
-,-,-
1834, 84, -894
1997, -491, -1551
1997, -1065, -1903
1997, -933, -1997
1997, 1358, -1928
1333, 1997, -642
-1668, 1997, 1183
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1591, 126, -805
1997, -349, -1122
1997, -990, -1540
1997, -666, -1993
1997, 1748, -1987
1737, 1997, -1272
-1566, 1997, 104
-1998, 1997, 1707
-1998, 1997, 1883
-,-,-
960, 544, -432
1929, 186, -1262
1997, -719, -1966
1997, -1952, -1997
1997, -422, -1997
1997, 1966, -1997
1629, 1997, -1634
-1656, 1997, -8
-1998, 1997, 1339
-1998, 1997, 1975
-,-,-
1038, 144, -949
1038, 144, -949
1997, -329, -1945
1997, -1789, -1997
1997, -1537, -1997
1957, 1997, -1325
-1100, 1997, 647
-1998, 1997, 1561
-1998, 1997, 1596
-1998, 1996, 1427
-,-,-
1972, -168, -1718
1997, -945, -1997
1997, -1163, -1997
1997, 1061, -1997
1997, 1997, -1313
-194, 1997, 225
-1998, 1997, 1161
-1998, 1997, 1178
-1998, 1997, 1761
-,-,-
1872, 570, -1337
1997, -965, -1997
1997, -1926, -1997
1997, 203, -1997
1997, 1997, -1783
591, 1997, -120
-1998, 1997, 1917
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1648, 339, -1453
1997, 166, -1994
1997, -111, -1984
1997, 1234, -1510
1928, 1997, -125
-1258, 1997, 1362
-1998, 1997, 1895
-1998, 1997, 1998
-1998, 1918, 1998
-,-,-
350, 232, -905
1944, 550, -1802
1997, -13, -1997
1997, -140, -1997
1997, 1028, -1422
1830, 1997, -232
-1483, 1997, 729
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1595, 408, -1415
1997, -356, -1968
1997, -1056, -1997
1997, -587, -1997
1997, 1823, -1997
44, 1997, -864
-1998, 1997, 1941
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1754, 262, -1146
1997, -994, -1997
1997, -1696, -1997
1997, 614, -1997
1960, 1997, -1714
-1386, 1997, 1521
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1917, 1687
-,-,-
405, -35, -264
1243, 110, -674
1997, -21, -1501
1997, -660, -1958
1997, -753, -1997
1997, 1634, -1997
1340, 1997, -1545
-1984, 1997, 1183
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, -413, -1361
1997, -1356, -1991
1997, -1329, -1997
1997, 1198, -1965
1868, 1997, -1023
-1419, 1997, 455
-1998, 1997, 1656
-1998, 1997, 1496
-1998, 1997, 695
-1998, 1135, 177
-,-,-
1997, -72, -1727
1997, -1349, -1997
1997, -1574, -1997
1997, 1248, -1997
1992, 1997, -1834
-906, 1997, 708
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1975, 1959
-,-,-
1997, -1361, -1970
1997, -1657, -1997
1997, 967, -1994
1994, 1997, -1005
-862, 1997, 1232
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1995, 1748
-1998, 1214, 986
-,-,-
1997, -201, -1989
1997, -883, -1997
1997, 587, -1997
1997, 1997, -1853
290, 1997, 57
-1998, 1997, 1988
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1457, 1998
-,-,-
1997, -1274, -1997
1997, -1677, -1997
1997, 1068, -1997
1997, 1997, -1713
99, 1997, 866
-1998, 1997, 1902
-1998, 1997, 1998
-1998, 1997, 1941
-1998, 1312, 1475
-1998, 487, 1223
-,-,-
1988, 214, -1176
1988, 214, -1176
1997, -1043, -1979
1997, -303, -1997
1997, 1946, -1881
1588, 1997, 219
1588, 1997, 219
-1823, 1997, 1825
-1998, 1997, 1998
-1998, 1997, 1974
-,-,-
1997, -695, -1997
1997, 1736, -1997
1997, 1997, -1156
-30, 1997, 1266
-1998, 1997, 1885
-1998, 1997, 1998
-1998, 1997, 1666
-1998, 1414, 921
-1998, 723, 753
-,-,-
1997, -1852, -1997
1997, -569, -1997
1997, 1928, -1997
1924, 1997, -1837
-1077, 1997, 18
-1998, 1997, 1711
-1998, 1997, 1818
-1998, 1997, 1870
-1998, 1237, 1667
-1998, 707, 1285
-,-,-
1997, -1484, -1997
1997, 1382, -1997
1997, 1997, -1975
-389, 1997, -85
-1998, 1997, 1974
-1998, 1997, 1998
-1998, 1997, 1981
-1998, 1223, 1488
-1998, 651, 911
-1998, 357, 247
-1998, 166, 5
-,-,-
1997, -1698, -1997
1997, -1202, -1997
1997, 1639, -1997
1883, 1997, -1997
-1030, 1997, -330
-1998, 1997, 1950
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1530, 1854
-1998, 844, 1323
-,-,-
1987, -681, -1858
1997, -1681, -1992
1997, -953, -1997
1997, 1251, -1997
1997, 1997, -1988
1576, 1997, -1460
-1376, 1997, 372
-1998, 1997, 1747
-1998, 1997, 1998
-1998, 1997, 1872
-,-,-
1997, -1507, -1997
1997, -802, -1997
1997, 1470, -1997
1854, 1997, -1523
-959, 1997, 531
-1998, 1997, 1982
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1294, 1974
-,-,-
1997, -265, -1406
1997, -1333, -1990
1997, -1507, -1997
1750, 1997, -1356
-1533, 1997, 1033
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1947, 1998
-,-,-
1997, 27, -1369
1997, -405, -1982
1997, -1007, -1997
1997, 326, -1997
1978, 1959, -1831
-426, 1997, 535
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1669, 1982
-,-,-
1997, -1352, -1997
1997, -1833, -1997
1997, 1997, -1837
759, 1997, 100
759, 1997, 100
-1831, 1997, 1546
-1998, 1997, 1554
-1998, 1997, 1989
-1998, 1889, 1877
-,-,-
1997, -774, -1964
1997, -953, -1997
1997, -822, -1997
1997, 1256, -1997
1997, 1997, -1707
123, 1997, 529
-1997, 1997, 1936
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1726, 1973
-1998, 948, 1473
-,-,-
1832, 305, -1157
1997, -866, -1881
1997, -1980, -1997
1997, -861, -1997
1997, 1707, -1991
1246, 1997, -742
-1884, 1997, 1812
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1880, 1942
-,-,-
1997, -819, -1759
1997, -1946, -1997
1997, -405, -1997
1997, 1780, -1971
1448, 1997, -1016
-1632, 1997, 1107
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1995, 1998
-1998, 1157, 1940
-,-,-
1997, -1016, -1943
1997, -1959, -1997
1997, -116, -1997
1997, 1967, -1997
1959, 1997, -1817
-1211, 1997, 1036
-1998, 1997, 1994
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, -436, -1677
1997, -1542, -1997
1997, -831, -1997
1997, 1618, -1997
1997, 1997, -1985
158, 1997, -683
-1998, 1997, 1340
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1839, 1905
-,-,-
1867, -374, -1506
1997, -1774, -1997
1997, -1737, -1997
1997, 1997, -1997
1722, 1997, -1140
-1333, 1997, 1461
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1430, 1807
-,-,-
1741, 177, -1179
1997, -801, -1973
1997, -1936, -1997
1997, -1144, -1997
1997, 1391, -1997
1997, 1997, -1792
96, 1997, 552
-1951, 1997, 1989
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1522, 1864
-,-,-
1997, -1303, -1985
1997, -1946, -1997
1997, 102, -1997
1997, 1976, -1997
1264, 1997, -1280
-1639, 1997, 985
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1674, 1933
-1998, 917, 1422
-,-,-
1997, -1501, -1997
1997, 560, -1997
1997, 1993, -1997
1929, 1997, -1401
-99, 1997, 719
-1986, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1676, 1998
-1998, 923, 1806
-1998, 792, 1307
-1998, 684, 660
-1998, 588, 221
-,-,-
1997, -1654, -1997
1997, -1925, -1997
1997, -70, -1997
1997, 1913, -1997
1729, 1997, -1256
-1069, 1997, 1463
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1996
-1998, 1209, 1529
-1957, 666, 997
-1775, 619, 669
-1744, 662, 419
-1844, 720, 241
-1880, 842, 282
-,-,-
1997, -1189, -1730
1997, -1994, -1993
1997, -614, -1997
1997, 1759, -1997
1846, 1997, -1688
-1266, 1997, 972
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1997
-,-,-
1997, -694, -1660
1997, -1771, -1997
1997, -1378, -1997
1997, 1052, -1997
1997, 1997, -1716
463, 1997, 318
-1931, 1997, 1820
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1925, 1998
-,-,-
1609, -82, -1013
1997, -1263, -1872
1997, -1985, -1997
1997, 236, -1997
1997, 1990, -1948
851, 1997, -997
-1996, 1997, 1551
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1933, 1731
-,-,-
1997, -731, -1884
1997, -693, -1997
1997, 436, -1997
1997, 1916, -1804
1823, 1997, -504
-1081, 1997, 1321
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, 187, -781
1997, -835, -1722
1997, -1840, -1997
1997, -151, -1997
1985, 1965, -1750
-739, 1997, 588
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1973
-1998, 1216, 991
-1998, 522, 479
-1998, 312, 256
-,-,-
1997, -549, -1612
1997, -1543, -1997
1997, -657, -1997
1997, 1786, -1997
1858, 1997, -1239
-1256, 1997, 1424
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1977, 1998
-1998, 1239, 1500
-1998, 610, 696
-,-,-
1997, -765, -1924
1997, -1903, -1997
1997, -733, -1997
1997, 1666, -1997
1893, 1997, -1694
-982, 1997, 730
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1997, 1985
-1998, 1203, 1507
-,-,-
1997, -110, -1082
1997, -1372, -1819
1997, -1731, -1997
1997, 646, -1997
1889, 1997, -1668
-653, 1997, 384
-1998, 1997, 1983
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, -1277, -1931
1997, -1612, -1997
1997, -23, -1997
1997, 1887, -1996
1606, 1997, -1239
-939, 1997, 567
-1998, 1997, 1708
-1998, 1997, 1998
-,-,-
1997, -965, -1762
1997, -1934, -1992
1997, -1578, -1997
1997, 881, -1997
1997, 1997, -1669
1387, 1997, -735
-1137, 1997, 770
-1998, 1997, 1409
-1998, 1997, 1998
-,-,-
1997, -805, -1520
1997, -1083, -1997
1997, -731, -1997
1997, 1396, -1997
1997, 1997, -1610
807, 1997, -259
-1748, 1997, 1643
-1998, 1997, 1998
-,-,-
1997, -976, -1687
1997, -1917, -1997
1997, -1909, -1997
1997, -161, -1997
1997, 1867, -1477
1339, 1997, -34
-1125, 1997, 1264
-1998, 1997, 1934
-1998, 1997, 1998
-,-,-
1997, -1362, -1954
1997, 238, -1893
1997, 1919, -1493
1986, 1997, -952
677, 1997, -125
-1541, 1997, 593
-1998, 1997, 1602
-1998, 1997, 1998
-1998, 1990, 1983
-,-,-
1146, 345, -841
1995, -826, -1827
1997, -1983, -1997
1997, -1577, -1989
1997, 1239, -1936
1818, 1997, -1614
-1031, 1997, 1733
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1625, 1508
-,-,-
1996, 403, -861
1997, -87, -1572
1997, -1344, -1997
1997, -755, -1990
1997, 1675, -1720
558, 1997, -1901
-1998, 1997, -768
-1998, 1997, 876
-1998, 1997, 1925
-,-,-
1382, 50, -641
1987, -271, -1042
1997, -995, -1840
1997, -1485, -1997
1997, -22, -1996
1997, 1896, -1996
1316, 1997, -1242
-1651, 1997, 333
-1998, 1997, 1374
-,-,-
1737, 72, -806
1997, -214, -1101
1997, -1042, -1890
1997, -1276, -1997
1997, 888, -1997
1904, 1997, -1573
-884, 1997, 207
-1998, 1997, 1830
-1998, 1997, 1998
-1998, 1997, 1998
-,-,-
1997, -1126, -1776
1997, -1991, -1997
1997, -1261, -1997
1997, 1349, -1953
1519, 1997, -1128
-1383, 1997, 1214
-1998, 1997, 1998
-1998, 1997, 1998
-1998, 1994, 1839
-1998, 1288, 1067
-,-,-
1991, -585, -1132
1997, -1201, -1777
1997, -1394, -1997
1997, -361, -1990
1997, 1676, -1497
1836, 1997, -776
-930, 1997, 431
-1998, 1997, 1374
-1998, 1997, 1907
